feature_type,channel,start,end,annotation_time
Spindle,CZ-A1,575.49,576.51,2015-11-17 15:26:14.189488
Spindle,CZ-A1,589.51,590.58,2015-11-17 15:26:42.424828
Spindle,CZ-A1,602.39,603.27,2015-11-17 15:27:33.323589
Spindle,CZ-A1,625.77,626.95,2015-11-17 15:28:37.641527
Spindle,CZ-A1,653.53,654.32,2015-11-17 15:28:51.377656
Spindle,CZ-A1,658.65,659.64,2015-11-17 15:28:54.777074
Spindle,CZ-A1,664.92,665.8,2015-11-17 15:29:04.052678
Spindle,CZ-A1,670.1,670.62,2015-11-17 15:29:01.561572
Spindle,CZ-A1,677.99,678.99,2015-11-17 15:29:05.923588
Spindle,CZ-A1,694.81,695.87,2015-11-17 15:29:26.929116
Spindle,CZ-A1,728.72,729.43,2015-11-17 15:30:32.408453
Spindle,CZ-A1,735.22,736.12,2015-11-17 15:30:30.712449
Spindle,CZ-A1,742.68,743.38,2015-11-17 15:30:45.151649
Spindle,CZ-A1,748.27,749.22,2015-11-17 15:30:48.201194
Spindle,CZ-A1,771.45,772.13,2015-11-17 15:32:03.706423
Spindle,CZ-A1,774.82,775.63,2015-11-17 15:32:02.112415
Spindle,CZ-A1,781.33,782.39,2015-11-17 15:32:13.689141
Spindle,CZ-A1,815.42,815.94,2015-11-17 15:32:27.985338
Spindle,CZ-A1,817.54,818.02,2015-11-17 15:32:25.952902
Spindle,CZ-A1,823.02,823.65,2015-11-17 15:32:49.132946
Spindle,CZ-A1,831.11,832.87,2015-11-17 15:32:43.487854
Spindle,CZ-A1,834.3,835.11,2015-11-17 15:32:46.342278
Spindle,CZ-A1,845.84,846.76,2015-11-17 15:33:06.262490
Spindle,CZ-A1,854.73,855.4,2015-11-17 15:33:03.419169
Spindle,CZ-A1,860.38,860.92,2015-11-17 15:33:31.424022
Spindle,CZ-A1,873.67,874.38,2015-11-17 15:33:29.170313
Spindle,CZ-A1,880.59,881.71,2015-11-17 15:33:56.567767
Spindle,CZ-A1,895.08,896.14,2015-11-17 15:33:58.815281
Spindle,CZ-A1,906.06,907.15,2015-11-17 15:34:14.276321
Spindle,CZ-A1,908.89,909.85,2015-11-17 15:34:18.823794
Spindle,CZ-A1,912.88,914.3,2015-11-17 15:34:21.656921
Spindle,CZ-A1,920.54,920.93,2015-11-17 15:34:31.802740
Spindle,CZ-A1,935.69,937.11,2015-11-17 15:34:29.843077
Spindle,CZ-A1,943.99,944.82,2015-11-17 15:34:49.271824
Spindle,CZ-A1,955.11,956.24,2015-11-17 15:34:47.360467
Spindle,CZ-A1,969.36,970.17,2015-11-17 15:35:10.919641
Spindle,CZ-A1,977.02,977.95,2015-11-17 15:35:09.144506
Spindle,CZ-A1,986.88,987.89,2015-11-17 15:35:42.798253
Spindle,CZ-A1,992.17,993.1,2015-11-17 15:35:48.753202
Spindle,CZ-A1,1005.66,1007.48,2015-11-17 15:35:53.947322
Spindle,CZ-A1,1017.9,1018.94,2015-11-17 15:35:55.546574
Spindle,CZ-A1,1034.47,1035.65,2015-11-17 15:36:17.375092
Spindle,CZ-A1,1042.43,1043.16,2015-11-17 15:36:25.519504
Spindle,CZ-A1,1045.82,1046.52,2015-11-17 15:36:22.884399
Spindle,CZ-A1,1061.6,1062.55,2015-11-17 15:36:37.564476
Spindle,CZ-A1,1069.13,1069.87,2015-11-17 15:36:40.954446
Spindle,CZ-A1,1075.81,1076.44,2015-11-17 15:36:35.911445
Spindle,CZ-A1,1086.43,1087.6,2015-11-17 15:37:03.658537
Spindle,CZ-A1,1090.76,1092.08,2015-11-17 15:37:06.563444
Spindle,CZ-A1,1098.9,1100.0,2015-11-17 15:37:08.072391
