feature_type,channel,start,end,annotation_time
Spindle,CZ-A1,472.85,473.46,2015-11-17 16:02:16.730478
Spindle,CZ-A1,480.72,481.98,2015-11-17 16:02:21.672111
Spindle,CZ-A1,484.15,484.65,2015-11-17 16:02:23.443810
Spindle,CZ-A1,488.25,489.2,2015-11-17 16:02:25.060978
Spindle,CZ-A1,491.3,491.97,2015-11-17 16:02:26.519953
Spindle,CZ-A1,521.06,521.92,2015-11-17 16:02:38.434312
Spindle,CZ-A1,537.36,537.75,2015-11-17 16:02:41.819366
Spindle,CZ-A1,541.94,542.8,2015-11-17 16:02:49.841696
Spindle,CZ-A1,553.78,555.51,2015-11-17 16:02:47.376111
Spindle,CZ-A1,560.0,561.4,2015-11-17 16:02:57.790711
Spindle,CZ-A1,571.9,572.63,2015-11-17 16:02:55.389746
Spindle,CZ-A1,575.22,576.75,2015-11-17 16:02:53.790385
Spindle,CZ-A1,589.52,590.1,2015-11-17 16:03:04.298270
Spindle,CZ-A1,602.08,603.14,2015-11-17 16:03:12.110042
Spindle,CZ-A1,608.82,609.47,2015-11-17 16:03:14.743747
Spindle,CZ-A1,625.7,627.42,2015-11-17 16:03:18.908540
Spindle,CZ-A1,653.69,654.2,2015-11-17 16:03:27.628844
Spindle,CZ-A1,669.74,670.42,2015-11-17 16:03:32.310835
Spindle,CZ-A1,677.07,679.34,2015-11-17 16:03:35.057850
Spindle,CZ-A1,687.42,688.18,2015-11-17 16:03:43.028583
Spindle,CZ-A1,695.17,695.92,2015-11-17 16:03:39.773923
Spindle,CZ-A1,726.9,727.57,2015-11-17 16:03:55.173945
Spindle,CZ-A1,728.82,729.7,2015-11-17 16:03:53.683951
Spindle,CZ-A1,735.29,736.32,2015-11-17 16:03:52.084637
Spindle,CZ-A1,742.61,743.31,2015-11-17 16:04:00.670383
Spindle,CZ-A1,747.96,748.98,2015-11-17 16:04:02.224522
Spindle,CZ-A1,766.58,768.39,2015-11-17 16:04:11.209118
Spindle,CZ-A1,774.72,775.96,2015-11-17 16:04:08.918106
Spindle,CZ-A1,781.4,782.28,2015-11-17 16:04:15.148564
Spindle,CZ-A1,830.93,832.88,2015-11-17 16:04:24.650533
Spindle,CZ-A1,834.11,835.27,2015-11-17 16:04:26.457674
Spindle,CZ-A1,870.19,871.32,2015-11-17 16:04:36.946352
Spindle,CZ-A1,873.75,874.38,2015-11-17 16:04:38.210980
Spindle,CZ-A1,881.17,882.53,2015-11-17 16:04:42.980792
Spindle,CZ-A1,887.64,888.37,2015-11-17 16:04:44.381012
Spindle,CZ-A1,906.15,907.1,2015-11-17 16:04:52.480432
Spindle,CZ-A1,908.59,909.29,2015-11-17 16:04:51.135964
Spindle,CZ-A1,913.03,914.79,2015-11-17 16:04:49.881801
Spindle,CZ-A1,920.0,920.97,2015-11-17 16:04:55.675791
Spindle,CZ-A1,936.05,937.05,2015-11-17 16:04:57.343709
Spindle,CZ-A1,955.22,956.33,2015-11-17 16:05:01.056594
Spindle,CZ-A1,969.67,970.1,2015-11-17 16:05:08.940440
Spindle,CZ-A1,973.24,974.5,2015-11-17 16:05:06.813951
Spindle,CZ-A1,976.66,978.22,2015-11-17 16:05:05.318115
Spindle,CZ-A1,986.81,987.8,2015-11-17 16:05:20.446819
Spindle,CZ-A1,992.47,992.78,2015-11-17 16:05:18.527884
Spindle,CZ-A1,992.74,993.15,2015-11-17 16:05:17.308281
Spindle,CZ-A1,998.29,999.37,2015-11-17 16:05:15.605627
Spindle,CZ-A1,1005.64,1007.6,2015-11-17 16:05:26.544854
Spindle,CZ-A1,1017.99,1018.94,2015-11-17 16:05:24.598452
Spindle,CZ-A1,1025.48,1025.98,2015-11-17 16:05:31.543439
Spindle,CZ-A1,1037.65,1038.44,2015-11-17 16:05:33.597972
Spindle,CZ-A1,1061.55,1062.77,2015-11-17 16:05:50.565207
Spindle,CZ-A1,1068.23,1069.4,2015-11-17 16:05:46.741673
Spindle,CZ-A1,1075.76,1076.3,2015-11-17 16:05:48.253175
Spindle,CZ-A1,1083.58,1084.37,2015-11-17 16:05:58.900746
Spindle,CZ-A1,1086.58,1087.01,2015-11-17 16:05:57.864904
Spindle,CZ-A1,1091.11,1091.79,2015-11-17 16:05:56.269023
Spindle,CZ-A1,1099.28,1099.68,2015-11-17 16:05:54.425115
